path,filename,species,genus,dataset,data_type
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11641.las,s_11641.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11653.las,s_11653.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11654.las,s_11654.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11656.las,s_11656.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11659.las,s_11659.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11660.las,s_11660.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11661.las,s_11661.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11663.las,s_11663.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11664.las,s_11664.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11672.las,s_11672.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11681.las,s_11681.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11683.las,s_11683.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11688.las,s_11688.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11690.las,s_11690.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11691.las,s_11691.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11694.las,s_11694.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11695.las,s_11695.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11696.las,s_11696.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11697.las,s_11697.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11700.las,s_11700.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11701.las,s_11701.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11703.las,s_11703.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11707.las,s_11707.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11710.las,s_11710.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11712.las,s_11712.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11719.las,s_11719.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11722.las,s_11722.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11723.las,s_11723.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11726.las,s_11726.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11729.las,s_11729.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11730.las,s_11730.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11731.las,s_11731.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11732.las,s_11732.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11733.las,s_11733.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11736.las,s_11736.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11738.las,s_11738.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11743.las,s_11743.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11747.las,s_11747.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11749.las,s_11749.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11750.las,s_11750.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11754.las,s_11754.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11756.las,s_11756.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11759.las,s_11759.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11761.las,s_11761.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11763.las,s_11763.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11771.las,s_11771.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11774.las,s_11774.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11777.las,s_11777.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11778.las,s_11778.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11783.las,s_11783.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11786.las,s_11786.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11789.las,s_11789.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11790.las,s_11790.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11799.las,s_11799.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11816.las,s_11816.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11817.las,s_11817.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11819.las,s_11819.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11823.las,s_11823.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11824.las,s_11824.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11847.las,s_11847.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11853.las,s_11853.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11857.las,s_11857.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11858.las,s_11858.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11859.las,s_11859.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11861.las,s_11861.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11867.las,s_11867.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11868.las,s_11868.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11872.las,s_11872.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11876.las,s_11876.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11885.las,s_11885.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11889.las,s_11889.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11892.las,s_11892.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11894.las,s_11894.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11895.las,s_11895.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11905.las,s_11905.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11907.las,s_11907.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11910.las,s_11910.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11914.las,s_11914.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11916.las,s_11916.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11919.las,s_11919.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11920.las,s_11920.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11921.las,s_11921.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11922.las,s_11922.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11930.las,s_11930.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11931.las,s_11931.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11936.las,s_11936.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11937.las,s_11937.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11946.las,s_11946.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11949.las,s_11949.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11956.las,s_11956.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11961.las,s_11961.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11963.las,s_11963.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11965.las,s_11965.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11966.las,s_11966.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11967.las,s_11967.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11968.las,s_11968.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11973.las,s_11973.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11974.las,s_11974.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11977.las,s_11977.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11979.las,s_11979.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11980.las,s_11980.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11981.las,s_11981.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11983.las,s_11983.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11984.las,s_11984.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11988.las,s_11988.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11989.las,s_11989.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11990.las,s_11990.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11991.las,s_11991.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11992.las,s_11992.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11996.las,s_11996.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11998.las,s_11998.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_11999.las,s_11999.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_12013.las,s_12013.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_12016.las,s_12016.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_12020.las,s_12020.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_12024.las,s_12024.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_12031.las,s_12031.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_12032.las,s_12032.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_12042.las,s_12042.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_12046.las,s_12046.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_12049.las,s_12049.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_12050.las,s_12050.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_12053.las,s_12053.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_12058.las,s_12058.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_12067.las,s_12067.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_12069.las,s_12069.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_12070.las,s_12070.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_12079.las,s_12079.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_12081.las,s_12081.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_12083.las,s_12083.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_RN_species_las/Acer_campestre/s_12086.las,s_12086.las,Acer_campestre,Acer,blueCat_RN_species_las,TLS
